Date,vfinx,hsi,n225,pesi,ks11,jkse,msci,vgk,vwo,iemg,eem,emb,ibcx,spsk,asia,hydb,tlt
2012-10-01,113.60758209228500,,8796.509765625,5.25,,4236.1669921875,33.13796615600590,34.524169921875,33.53385925292970,,34.91523361206060,81.78238677978520,126.39897918701200,,,,101.10057067871100
2012-11-01,112.42183685302700,21821.869140625,8946.8701171875,4.300000190734860,1898.43994140625,4335.2333984375,25.672210693359400,35.12007141113280,33.48613739013670,40.33491897583010,34.98215866088870,81.97843170166020,127.54891967773400,,,,99.41860961914060
2012-11-30,111.82472229003900,,,3.9000000953674300,,,26.828615188598600,35.60280990600590,33.42250442504880,40.33491897583010,34.957069396972700,82.94511413574220,127.27810668945300,,,,101.40126037597700
2013-01-02,115.72080993652300,23311.98046875,,3.1500000953674300,2031.0999755859400,4346.345703125,29.72426414489750,37.584434509277300,36.53990173339840,43.94529724121090,38.067806243896500,83.76902770996090,127.85258483886700,,,,97.55686950683590
2013-02-01,119.86041259765600,23721.83984375,11191.33984375,3.75,1957.7900390625,4481.5009765625,31.26921272277830,39.127960205078100,36.04969787597660,43.27695083618160,37.470096588134800,81.29588317871090,126.60208129882800,,,,94.48609161376950
2013-03-01,120.53890228271500,22880.220703125,11606.3798828125,4.599999904632570,,4811.47021484375,30.538362503051800,37.31071090698240,35.01304244995120,42.41884994506840,36.45989990234380,81.03382873535160,127.16958618164100,,,,97.44261932373050
2013-04-01,124.19471740722700,,12135.01953125,4.099999904632570,1995.989990234380,4937.4287109375,30.8529109954834,37.32280349731450,34.216224670410200,41.49473190307620,35.61805725097660,80.65776062011720,,,,,97.2352523803711
2013-05-01,125.95454406738300,,13799.349609375,3.700000047683720,,5060.7685546875,30.769649505615200,38.9883918762207,34.84389877319340,42.039302825927700,36.047401428222700,83.61593627929690,129.4217071533200,,,,102.06759643554700
2013-05-31,130.0865936279300,,,3.3499999046325700,,,32.60139846801760,39.248165130615200,33.42761993408200,40.61185836791990,34.68362808227540,79.37235260009770,128.0646514892580,,,,94.1991195678711
2013-07-01,129.03335571289100,,13852.5,2.25,1855.72998046875,4777.310546875,31.56524658203130,37.96035385131840,31.6946964263916,38.37333297729490,32.93880844116210,76.38994598388670,125.87328338623000,,,,91.30116271972660
2013-08-01,136.5394287109380,22088.7890625,14005.76953125,2.299999952316280,1920.739990234380,4624.19873046875,33.785552978515600,40.75751495361330,32.445068359375,39.37263488769530,33.87697982788090,75.78775024414060,126.96648406982400,,,,87.3441390991211
2013-09-02,,22175.33984375,13572.919921875,,1924.81005859375,4101.111328125,,,,,,,125.453125,,,,
2013-10-01,136.08480834960900,,14484.7197265625,3.200000047683720,1998.8699951171900,4345.76953125,37.49530792236330,42.903106689453100,33.66097640991210,41.26299285888670,35.4548454284668,76.5626220703125,126.45175170898400,,,,88.17081451416020
2013-11-01,141.5884246826170,23249.7890625,14201.5703125,3.6500000953674300,2039.4200439453100,4432.45703125,37.902366638183600,44.12310028076170,34.41757583618160,42.129058837890600,36.23097229003910,77.97394561767580,127.98699951171900,,,,88.73324584960940
2013-12-02,145.07176208496100,24038.55078125,15655.0703125,3.5,2030.780029296880,4321.8486328125,41.362327575683600,44.451568603515600,33.47182846069340,41.14640426635740,35.36102294921880,76.09474182128910,127.29204559326200,,,,86.60040283203130
2014-01-02,147.82891845703100,23340.05078125,,3.1500000953674300,1967.18994140625,4327.13671875,39.919151306152300,45.19535827636720,32.825584411621100,40.41234588623050,34.58766174316410,77.04190826416020,126.81016540527300,,,,85.90804290771480
2014-01-31,143.9511260986330,,,3.240000009536740,,,39.521331787109400,44.06449890136720,31.147083282470700,38.52919006347660,32.866455078125,76.4009017944336,128.49676513671900,,,,91.04558563232420
2014-02-28,150.5162811279300,,,3.4800000190734900,,,40.437198638916000,47.30002975463870,32.15583038330080,39.83226776123050,33.976627349853500,79.03272247314450,128.47386169433600,,,,91.52271270751950
2014-04-01,152.83551025390600,22448.5390625,14791.990234375,4.78000020980835,1991.97998046875,4873.7890625,40.52970886230470,47.38526916503910,33.96714782714840,41.69021224975590,35.706443786621100,80.43123626708980,128.8760986328130,,,,91.40491485595700
2014-05-01,152.84434509277300,,14485.1298828125,3.9800000190734900,,,37.92087173461910,48.294227600097700,33.96714782714840,41.715431213378900,35.611778259277300,80.80225372314450,130.18832397460900,,,,95.13422393798830
2014-06-02,156.5540008544920,,14935.919921875,4.050000190734860,2002.0,4911.94482421875,40.09489822387700,48.5892448425293,35.1693000793457,42.95966339111330,36.73056411743160,83.63719177246090,130.61544799804700,,,,96.18037414550780
2014-07-01,160.7276611328130,,15326.2001953125,4.630000114440920,1999.0,4884.68017578125,43.064544677734400,48.97506332397460,36.43208312988280,44.203819274902300,37.853824615478500,83.57231903076170,131.45578002929700,,,,95.84790802001950
2014-08-01,156.96701049804700,24532.4296875,15523.1103515625,4.21999979019165,2073.10009765625,,41.038536071777300,46.07416534423830,36.817169189453100,44.6277961730957,38.2181396484375,82.82731628417970,132.1168670654300,,,,98.05230712890630
2014-09-01,,24752.08984375,15476.599609375,,2067.860107421880,5177.46435546875,,,,,,,132.95120239257800,,,,
2014-10-01,159.2441864013670,,16082.25,3.8399999141693100,1991.5400390625,5140.76025390625,43.07379913330080,44.4700927734375,34.60576629638670,41.71931076049810,35.312313079834000,83.17640686035160,133.33352661132800,,,,101.6771011352540
2014-10-31,165.28271484375,,,4.099999904632570,,,43.34124755859380,44.103702545166000,36.06916809082030,42.762298583984400,36.56138229370120,84.31602478027340,133.67800903320300,,,,102.55426788330100
2014-12-01,168.56358337402300,23367.44921875,17590.099609375,4.400000095367430,1965.219970703130,5164.134765625,44.27940368652340,44.99116134643560,35.020259857177700,41.5412483215332,35.38170623779300,83.4523696899414,133.49481201171900,,,,104.98140716552700
2015-01-02,169.2501678466800,23721.30078125,,4.409999847412110,1926.43994140625,5242.61328125,44.297977447509800,42.68336868286130,33.61122512817380,40.06964111328130,34.113250732421900,81.39331817626950,134.2903289794920,,,,110.24305725097700
2015-02-02,166.31715393066400,24484.740234375,17558.0390625,4.090000152587890,1952.6800537109400,5276.07958984375,50.49357223510740,43.62479782104490,34.53731918334960,41.118896484375,34.949134826660200,83.29144287109380,135.1704559326170,,,,119.28099822998000
2015-03-02,174.67044067382800,24887.439453125,18826.880859375,4.199999809265140,1996.81005859375,5477.66845703125,53.64361572265630,45.818729400634800,35.46342086791990,42.107948303222700,35.7938346862793,83.72836303710940,135.21424865722700,,,,110.29005432128900
2015-04-01,170.18746948242200,25082.75,19034.83984375,3.8499999046325700,2028.449951171880,5466.705078125,56.87696075439450,45.07411193847660,35.2525749206543,42.14235305786130,35.749847412109400,84.44019317626950,135.15650939941400,,,,115.10309600830100
2015-05-01,174.3440704345700,,19531.630859375,3.4800000190734900,,,58.09761047363280,46.90177917480470,37.58458709716800,44.75689697265630,37.95835876464840,85.14884185791020,134.35006713867200,,,,108.24246215820300
2015-06-01,175.03387451171900,27597.16015625,20569.869140625,3.4600000381469700,2102.3701171875,5213.6611328125,58.08163070678710,46.374874114990200,36.010047912597700,42.873390197753900,36.04019546508790,84.33130645751950,133.16128540039100,,,,105.96517944335900
2015-07-01,172.51022338867200,,20329.3203125,3.799999952316280,2097.889892578130,4903.9169921875,58.137699127197300,45.353267669677700,35.11556625366210,41.75442123413090,35.09397888183590,83.56896209716800,130.44720458984400,,,,101.36763763427700
2015-07-31,174.8406524658200,,,3.5799999237060500,,,63.69821548461910,46.339935302734400,32.91654586791990,38.95980453491210,32.904476165771500,83.386474609375,132.35879516601600,,,,107.42585754394500
2015-09-01,159.42782592773400,21185.4296875,18165.689453125,4.03000020980835,1914.22998046875,4412.328125,54.915557861328100,41.891571044921900,28.50991439819340,34.09959411621090,28.83574676513670,82.5089111328125,130.42727661132800,,,,107.4538803100590
2015-10-01,160.4994354248050,,17722.419921875,4.079999923706060,1979.3199462890600,4254.75,54.34352111816410,41.303714752197300,28.910367965698200,34.83729934692380,29.216909408569300,81.33499145507810,130.0489501953130,,,,109.2476577758790
2015-11-02,175.71742248535200,22370.0390625,18683.240234375,4.260000228881840,2035.239990234380,4464.826171875,66.62825012207030,44.26058578491210,30.913192749023400,37.44099044799810,31.52164077758790,83.6067123413086,131.661865234375,,,,107.84097290039100
2015-12-01,176.03392028808600,22381.349609375,20012.400390625,3.859999895095830,2023.9300537109400,4557.53271484375,66.3884048461914,43.54656982421880,29.815990447998000,36.19122314453130,30.360414505004900,84.04448699951170,132.6973114013670,,,,108.8494644165040
2015-12-31,171.37132263183600,,,3.7200000286102300,,,67.86558532714840,42.07241439819340,28.623104095459000,34.662620544433600,28.979022979736300,82.52887725830080,,,,,107.07963562011700
2016-02-01,162.7791290283200,19595.5,17865.23046875,3.880000114440920,1924.8199462890600,4624.49755859375,63.73512268066410,39.70225524902340,26.706729888916000,32.57705307006840,27.259550094604500,82.1519775390625,131.79129028320300,,,,112.70112609863300
2016-03-01,166.48876953125,19407.4609375,16085.509765625,3.7899999618530300,,4779.84326171875,67.4988021850586,39.52512741088870,27.870559692382800,33.70343780517580,28.2678279876709,84.99073791503910,132.6973114013670,,,,114.48377990722700
2016-04-01,174.72421264648400,20498.919921875,16164.16015625,3.700000047683720,1973.5699462890600,4843.0419921875,70.42488098144530,40.867713928222700,30.398818969726600,36.554595947265600,30.74351692199710,87.02005004882810,134.160888671875,,,,116.7311019897460
2016-05-02,175.6380615234380,,16147.3798828125,3.930000066757200,1978.1500244140600,4808.17626953125,71.73690795898440,42.64051055908200,30.539066314697300,36.78338623046880,30.878551483154300,88.12539672851560,,,,,114.40630340576200
2016-06-01,177.612060546875,20760.98046875,16955.73046875,4.829999923706060,1982.719970703130,4839.5244140625,74.50675964355470,42.02130126953130,29.601152420043900,35.62181091308590,29.79825210571290,88.25660705566410,134.60891723632800,,,,116.97343444824200
2016-07-01,178.2083282470700,,15682.48046875,5.190000057220460,1987.3199462890600,4971.43359375,72.82182312011720,40.417842864990200,31.31561279296880,37.43456268310550,31.475025177002000,91.97325134277340,135.9928436279300,,,,126.30899047851600
2016-08-01,184.13088989257800,22129.140625,16635.76953125,4.519999980926510,2029.6099853515600,5361.4169921875,81.407470703125,41.31755828857420,32.55976867675780,38.96214294433590,32.7906494140625,92.52407836914060,137.57589721679700,,,,125.81944274902300
2016-09-01,184.59918212890600,23162.33984375,16926.83984375,5.46999979019165,2032.719970703130,5334.388671875,84.778564453125,42.39029312133790,33.11566162109380,39.7525749206543,33.398555755615200,93.98627471923830,137.75509643554700,,,,126.04835510253900
2016-09-30,184.6350860595700,,,5.010000228881840,,,79.71674346923830,42.38452911376950,33.60481262207030,40.507484436035200,33.97924041748050,94.49420928955080,137.05816650390600,,,,124.01021575927700
2016-11-01,180.02406311035200,23147.0703125,17442.400390625,4.25,2007.3900146484400,5416.0068359375,75.19622802734380,40.72325897216800,33.46192932128910,39.7525749206543,33.4257698059082,92.76519775390630,135.71408081054700,,,,118.58682250976600
2016-12-01,187.3002471923830,22878.23046875,18513.119140625,4.0,1983.75,5198.7548828125,73.51274108886720,39.870872497558600,31.979490280151400,37.98520278930660,31.828887939453100,88.36148834228520,133.48385620117200,,,,107.68863677978500
2017-01-03,193.27381896972700,22150.400390625,,3.799999952316280,2043.969970703130,5275.97119140625,75.00891876220700,42.03675842285160,32.45680618286130,38.640953063964800,32.51400375366210,90.48741912841800,134.42971801757800,,,,108.79771423339800
2017-02-01,195.3519744873050,23318.390625,19148.080078125,3.3499999046325700,2080.47998046875,5327.1611328125,79.81192016601560,43.269012451171900,34.02715301513670,40.793174743652300,34.285160064697300,91.75727081298830,133.4440460205080,,,,108.54086303710900
2017-03-01,205.79818725585900,23776.490234375,19393.5390625,3.0,,5363.05615234375,91.64466857910160,43.84581756591800,35.274452209472700,42.17995834350590,35.404754638671900,93.3106460571289,134.7283935546880,,,,109.08775329589800
2017-03-31,203.17910766601600,,,3.1500000953674300,,,92.89679718017580,45.31373977661130,35.70579528808590,43.03545379638670,36.1480827331543,93.75590515136720,134.17083740234400,,,,110.219970703125
2017-05-01,205.60179138183600,,19310.51953125,3.549999952316280,,,96.18484497070310,47.26441192626950,36.406982421875,44.062034606933600,36.97400665283200,95.22969055175780,,,,,111.02324676513700
2017-06-01,209.7110137939450,25809.220703125,19860.029296875,3.5,2344.610107421880,,99.70956420898440,49.733524322509800,36.892398834228500,45.27772521972660,38.13031005859380,96.24740600585940,135.21624755859400,,,,114.07947540283200
2017-06-30,209.3806915283200,,,3.6500000953674300,,,98.72224426269530,49.1371955871582,36.934181213378900,45.386695861816400,38.15947723388670,95.39654541015630,133.97171020507800,,,,114.97079467773400
2017-08-01,214.1812286376950,27540.23046875,19985.7890625,3.75,2422.9599609375,5805.205078125,105.91145324707000,50.82144546508790,39.068992614746100,48.116790771484400,40.501224517822300,96.63385772705080,135.4253387451170,,,41.05491638183590,115.01579284668000
2017-09-01,214.73330688476600,27953.16015625,19691.470703125,3.450000047683720,2357.68994140625,,111.05210876464800,50.661048889160200,40.362552642822300,49.332183837890600,41.63522720336910,98.34943389892580,135.69415283203100,,,41.28520584106450,117.2037353515630
2017-10-02,219.5439453125,,20400.779296875,3.930000066757200,,5914.02978515625,112.52384185791000,52.034141540527300,39.91127014160160,49.01472091674810,41.32176208496090,98.16510772705080,135.08682250976600,,,41.414955139160200,115.1523208618160
2017-11-01,224.12347412109400,28594.060546875,22420.080078125,3.8499999046325700,2556.469970703130,6038.14599609375,113.110595703125,52.37411117553710,40.94544219970700,50.87409210205080,42.88907241821290,98.51677703857420,136.55038452148400,,,41.59610366821290,115.83259582519500
2017-12-01,230.151123046875,29074.240234375,22819.029296875,4.0,2475.409912109380,5952.13818359375,124.41842651367200,52.18623352050780,40.31395721435550,50.35710144042970,42.262149810791000,98.55123138427730,136.46078491210900,,,41.47348403930660,117.74388122558600
2018-01-02,235.09849548339800,30515.310546875,,3.6500000953674300,,6339.23779296875,123.19306182861300,53.55366516113280,42.9422721862793,53.529964447021500,44.933555603027300,99.70761108398440,135.20631408691400,,,41.70292282104490,117.00459289550800
2018-02-01,246.3584442138670,32642.08984375,23486.109375,3.5999999046325700,2568.5400390625,6598.458984375,141.1780242919920,56.28800964355470,45.397430419921900,56.003421783447300,47.11425018310550,98.77377319335940,134.77818298339800,,,41.79391098022460,112.77279663085900
2018-03-01,234.2388458251950,31044.25,21724.470703125,3.8499999046325700,,6606.05322265625,137.9970245361330,52.16850280761720,43.365264892578100,53.45613479614260,44.85868453979490,96.30769348144530,134.76821899414100,,,41.52107620239260,111.70826721191400
2018-04-02,226.10948181152300,,21388.580078125,4.25,2444.159912109380,6240.57080078125,141.17971801757800,51.8629035949707,42.64801788330080,52.883914947509800,44.37199783325200,97.00833892822270,,,,41.32174301147460,114.3488540649410
2018-05-01,232.73072814941400,,22508.029296875,4.449999809265140,,,145.74574279785200,53.39039611816410,41.84646987915040,52.228641510009800,43.69813537597660,95.02912902832030,134.3201904296880,,,41.51628494262700,111.33819580078100
2018-06-01,240.30062866210900,30492.91015625,22171.349609375,4.900000095367430,2438.9599609375,,158.45050048828100,52.830020904541000,41.56085205078130,51.813316345214800,43.36121368408200,94.09244537353520,133.981689453125,,,41.5158576965332,113.3781509399410
2018-07-02,239.8639373779300,,21811.9296875,4.5,2271.5400390625,5746.77001953125,162.0772247314450,51.32353591918950,38.70515823364260,48.2845458984375,40.413307189941400,93.01734161376950,133.6232452392580,,,41.4508056640625,114.62667846679700
2018-08-01,247.733642578125,28340.740234375,22746.69921875,4.650000095367430,2307.070068359380,6033.4189453125,158.06260681152300,53.130184173584000,40.383544921875,50.01531219482420,41.88288116455080,95.01131439208980,133.88211059570300,,,42.006282806396500,112.14697265625
2018-08-31,256.0511474609380,,,4.75,,,175.38572692871100,51.98720169067380,38.98333740234380,48.67537307739260,40.66765594482420,93.2017593383789,133.93190002441400,,,42.35778045654300,114.55159759521500
2018-10-01,258.4067077636720,,24245.759765625,4.159999847412110,2338.8798828125,5944.60107421875,174.9381866455080,52.059391021728500,38.55251693725590,48.17289352416990,40.441566467285200,95.0946273803711,133.30465698242200,,,42.56234359741210,110.4536361694340
2018-11-01,242.3704376220700,25416.0,21687.650390625,3.740000009536740,2024.4599609375,5835.919921875,143.3072509765630,48.69117736816410,36.78905487060550,45.49300003051760,38.208946228027300,93.14881896972660,132.88648986816400,,,41.72477722167970,108.10975646972700
2018-11-30,244.69552612304700,,,3.0,,,153.44290161132800,47.590023040771500,37.22991943359380,46.0327033996582,38.69880676269530,92.25025177001950,132.05015563964800,,,41.31619644165040,109.9400405883790
2019-01-02,222.8321533203130,25130.349609375,,2.569999933242800,2010.0,6181.1748046875,143.52854919433600,45.032554626464800,36.1451416015625,44.782718658447300,37.44426345825200,94.00984954833980,132.388671875,,,40.358482360839800,116.98834991455100
2019-02-01,240.60260009765600,27930.740234375,20788.390625,3.5,2203.4599609375,6538.63818359375,168.8370361328130,48.366920471191400,39.16747283935550,48.69623565673830,40.886531829834000,98.64437866210940,134.0165252685550,,,42.381710052490200,116.11042022705100
2019-03-01,249.77627563476600,28812.169921875,21602.689453125,3.309999942779540,,6499.8837890625,186.40786743164100,50.192440032959000,39.356353759765600,48.39300537109380,40.628360748291000,98.54572296142580,134.79409790039100,,,43.17007827758790,114.14325714111300
2019-04-01,255.7839813232420,29562.01953125,21509.029296875,3.4000000953674300,2168.280029296880,6452.61083984375,197.8446044921880,50.87395477294920,40.82473373413090,49.75752258300780,41.718414306640600,100.56592559814500,136.1601104736330,,,43.5877571105957,119.89950561523400
2019-05-01,261.1009216308590,,,4.25,,,218.26805114746100,51.76384735107420,40.853118896484400,49.70067596435550,41.68973159790040,100.53739929199200,137.04820251464800,,,44.13142013549810,119.69712829589800
2019-05-31,246.3295135498050,,,4.150000095367430,,,216.17982482910200,49.225303649902300,38.45890808105470,46.54521942138670,38.92634963989260,101.06161499023400,136.6768341064450,,,43.32999801635740,127.35810852050800
2019-07-01,265.6825256347660,,21729.970703125,3.950000047683720,2129.739990234380,6379.68798828125,236.32290649414100,52.543949127197300,41.10609817504880,49.88216018676760,41.834171295166000,105.16133117675800,138.9757537841800,,,44.837738037109400,128.2675323486330
2019-08-01,265.0316467285160,27565.69921875,21540.990234375,3.7300000190734900,2017.3399658203100,6381.5419921875,221.40719604492200,50.789306640625,39.066993713378900,47.097103118896500,39.454383850097700,105.84720611572300,140.6055908203130,,39.31593704223630,45.21097946166990,131.45791625976600
2019-09-02,,25626.55078125,20620.189453125,,1969.18994140625,6290.5458984375,,,,,,,141.3702392578130,,41.31271743774410,,
2019-10-01,264.78729248046900,,21885.240234375,4.75,2072.419921875,6138.25,213.12765502929700,50.8632926940918,38.57577896118160,46.67599868774410,39.097900390625,105.34900665283200,140.06396484375,,40.4864616394043,45.85295867919920,139.7234344482420
2019-11-01,276.5063781738280,27100.759765625,22850.76953125,4.760000228881840,2100.199951171880,6207.19091796875,242.38186645507800,53.808414459228500,41.00726318359380,49.729026794433600,41.641475677490200,106.84518432617200,139.67068481445300,,39.67987823486330,46.24091339111330,137.3292694091800
2019-12-02,281.3072204589840,26444.720703125,23529.5,7.099999904632570,2091.919921875,6130.05517578125,253.58084106445300,53.779632568359400,40.592369079589800,48.97294998168950,40.97667694091800,105.02653503418000,138.83335876464800,,39.59135437011720,45.9412956237793,135.36329650878900
2020-01-02,294.7613220214840,28543.51953125,,9.350000381469730,2175.169921875,6283.5810546875,262.95037841796900,57.01039123535160,44.4871826171875,53.72395706176760,45.05015563964840,108.69245147705100,139.3592529296880,19.606470108032200,39.62085723876950,46.98614501953130,134.30557250976600
2020-01-31,292.1341552734380,,,7.400000095367430,,,282.4703063964840,54.79133605957030,41.04780197143560,49.533355712890600,41.43866729736330,109.90540313720700,140.55877685546900,19.66014862060550,,46.72352981567380,143.0200653076170
2020-03-02,280.3903503417970,26291.6796875,21344.080078125,6.75,2002.510009765630,5361.24609375,312.4937744140630,51.26979446411130,40.354068756103500,48.564029693603500,40.739986419677700,109.4026870727540,140.00990295410200,19.762622833252000,41.196895599365200,46.75417709350590,151.37530517578100
2020-04-01,224.4514617919920,23085.7890625,18065.41015625,4.909999847412110,1685.4599609375,4466.037109375,268.66961669921900,40.1870231628418,31.67786979675290,38.01898193359380,32.14916229248050,89.95865631103520,138.0800018310550,18.298723220825200,36.77406692504880,40.34477996826170,164.49432373046900
2020-05-01,257.4931640625,,19619.349609375,5.710000038146970,,,316.86138916015600,43.80948257446290,34.22306442260740,41.299007415771500,34.75691223144530,95.91822814941410,138.0800018310550,19.042722702026400,,42.53123474121090,165.60501098632800
2020-06-01,278.5466003417970,23732.51953125,22062.390625,5.559999942779540,2065.080078125,,332.8171691894530,48.422542572021500,37.4045524597168,45.117549896240200,37.984622955322300,102.8733901977540,138.0800018310550,19.524667739868200,39.47999954223630,44.36207962036130,160.2198486328130
2020-07-01,284.38250732421900,,22121.73046875,6.289999961853030,2106.699951171880,4914.38818359375,338.3348388671880,49.58803176879880,39.46238327026370,47.64856719970700,40.02619171142580,105.66360473632800,138.0800018310550,19.652067184448200,39.599998474121100,44.708763122558600,161.53457641601600
2020-07-31,298.8805236816410,,,7.03000020980835,,,373.11810302734400,51.01573181152340,42.283935546875,51.097206115722700,42.84703063964840,109.48778533935500,138.0800018310550,19.931760787963900,,46.87602615356450,169.02711486816400
2020-09-01,322.743896484375,25184.849609375,23138.0703125,7.349999904632570,2349.550048828130,5310.67919921875,375.5116271972660,53.15727233886720,44.318992614746100,53.587345123291000,44.83646011352540,111.02506256103500,138.0800018310550,20.101118087768600,40.58000183105470,47.28046417236330,162.33282470703100
2020-10-01,309.8026428222660,,,6.909999847412110,,4970.09423828125,357.58941650390600,51.96042251586910,43.301734924316400,52.668365478515600,44.044647216796900,108.18801879882800,138.0800018310550,20.017414093017600,,47.01288986206060,162.0051727294920
2020-11-02,303.60662841796900,24460.009765625,23295.48046875,6.949999809265140,2300.159912109380,5115.1279296875,354.91400146484400,49.462703704834000,44.0462646484375,53.557701110839800,44.81666564941410,107.66690063476600,138.0800018310550,20.04610824584960,38.77000045776370,47.47499084472660,157.43365478515600
2020-12-01,336.4635314941410,26567.6796875,26787.5390625,6.260000228881840,2634.25,5724.7421875,413.062744140625,58.194889068603500,48.19576644897460,59.05181121826170,49.18153762817380,112.3118667602540,138.0800018310550,20.216371536254900,40.0099983215332,49.46827697753910,156.5209197998050
2020-12-31,345.4776611328130,,,5.96999979019165,,,444.981689453125,59.98173522949220,50.04547882080080,62.040000915527300,51.66999816894530,114.44528198242200,138.0800018310550,20.336393356323200,,50.39393997192380,156.91299438476600
2021-02-01,347.531005859375,28892.859375,28091.05078125,6.460000038146970,3056.530029296880,6067.544921875,414.80670166015600,60.220703125,52.92176818847660,65.62000274658200,54.75,112.96797943115200,138.0800018310550,20.306642532348600,38.81999969482420,50.551979064941400,151.38795471191400
2021-03-01,359.7413330078130,29452.5703125,29663.5,6.929999828338620,,6338.51318359375,419.31805419921900,62.0428581237793,53.860557556152300,66.44000244140630,55.16999816894530,109.59325408935500,138.0800018310550,20.0855712890625,,50.99094772338870,140.66107177734400
2021-04-01,371.05999755859400,28938.740234375,29388.869140625,7.389999866485600,3087.39990234375,6011.4560546875,427.8236083984380,64.01000213623050,52.52000045776370,65.06999969482420,53.86000061035160,109.04747772216800,138.0800018310550,19.978206634521500,37.650001525878900,51.117244720459000,137.3086395263670
2021-04-30,386.25,,,7.480000019073490,,,484.9466247558590,66.01000213623050,52.97999954223630,65.47000122070310,53.97999954223630,110.79199981689500,154.02000427246100,20.110000610351600,,51.465999603271500,138.43699645996100
