Date,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close
2017-10-13,223.3550567626953,9.609999656677246,9.987417221069336,26.767494201660156,42.25962829589844,63.275543212890625,30.81343650817871,4957.27001953125
2017-10-16,223.75279235839844,9.90999984741211,9.978177070617676,26.74420928955078,42.29860305786133,63.04133224487305,30.76483154296875,4966.0498046875
2017-10-17,223.8948516845703,10.3100004196167,9.978177070617676,26.72868537902832,42.444766998291016,62.924232482910156,30.755111694335938,4969.3798828125
2017-10-18,224.07476806640625,10.069999694824219,9.959695816040039,26.777196884155273,42.22065353393555,62.57292175292969,30.735673904418945,4973.27978515625
2017-10-19,224.15997314453125,10.050000190734863,9.968936920166016,26.680179595947266,42.25962829589844,62.53388214111328,30.725955963134766,4975.31982421875
2017-10-20,225.32484436035156,9.970000267028809,9.941218376159668,26.830556869506836,42.074485778808594,62.02642059326172,30.56070899963379,5001.10986328125
2017-10-23,224.4346466064453,11.069999694824219,9.950458526611328,26.874216079711914,42.386295318603516,62.143531799316406,30.677352905273438,4981.3701171875
2017-10-24,224.80397033691406,11.15999984741211,9.931983947753906,26.932424545288086,42.32783126831055,61.753170013427734,30.638469696044922,4989.56005859375
2017-10-25,223.75279235839844,11.229999542236328,9.922745704650879,26.811153411865234,42.53246307373047,62.065460205078125,30.774555206298828,4966.2900390625
2017-10-26,224.03689575195312,11.300000190734863,9.904265403747559,26.931455612182617,42.42527389526367,61.87028503417969,30.745391845703125,4972.60009765625
2017-10-27,225.845703125,9.800000190734863,9.922745704650879,26.951833724975586,42.15243911743164,61.79221725463867,30.49266815185547,5012.75
2017-10-30,225.13543701171875,10.5,9.950458526611328,26.942129135131836,42.60066604614258,62.02642059326172,30.609310150146484,4997.14990234375
2017-10-31,225.35328674316406,10.180000305175781,9.970826148986816,27.076982498168945,42.27912139892578,61.94835662841797,30.56070899963379,5002.02978515625
2017-11-01,225.71310424804688,10.199999809265137,9.970826148986816,27.14586639404297,42.52271270751953,61.79221725463867,30.53154754638672,5009.990234375
2017-11-02,225.7794189453125,9.930000305175781,9.980083465576172,27.16526985168457,42.444766998291016,61.55800247192383,30.512107849121094,5011.47998046875
2017-11-03,226.49916076660156,9.140000343322754,9.989340782165527,27.087656021118164,42.46425247192383,61.55800247192383,30.424623489379883,5027.490234375
2017-11-06,226.8116912841797,9.399999618530273,9.998601913452148,27.238035202026367,42.405792236328125,61.4409065246582,30.376026153564453,5034.2998046875
2017-11-07,226.7642822265625,9.890000343322754,9.998601913452148,27.163330078125,42.89299011230469,61.47993469238281,30.395463943481445,5033.3798828125
2017-11-08,227.09573364257812,9.779999732971191,9.989340782165527,27.287513732910156,42.854007720947266,61.4409065246582,30.346860885620117,5040.740234375
2017-11-09,226.30027770996094,10.5,9.980083465576172,27.027502059936523,43.029396057128906,61.636077880859375,30.453786849975586,5023.009765625
2017-11-10,226.17713928222656,11.289999961853027,9.943056106567383,27.04787826538086,43.03914260864258,61.753170013427734,30.473228454589844,5020.31005859375
2017-11-13,226.39498901367188,11.5,9.943056106567383,27.043996810913086,43.03914260864258,61.67511749267578,30.444063186645508,5025.35986328125
2017-11-14,225.91200256347656,11.59000015258789,9.952313423156738,26.985790252685547,43.17556381225586,61.79221725463867,30.50238800048828,5014.52978515625
2017-11-15,224.7092742919922,13.130000114440918,9.970826148986816,26.830556869506836,43.32172393798828,62.143531799316406,30.66762924194336,4987.9599609375
2017-11-16,226.6222686767578,11.760000228881836,9.952313423156738,26.864513397216797,42.66886901855469,61.597042083740234,30.405181884765625,5030.47998046875
2017-11-17,226.03512573242188,11.430000305175781,9.961568832397461,27.359310150146484,42.50322341918945,61.9093132019043,30.49266815185547,5017.4501953125
2017-11-20,226.32870483398438,10.649999618530273,9.952313423156738,27.523271560668945,42.171932220458984,61.67511749267578,30.453786849975586,5024.009765625
2017-11-21,227.81549072265625,9.729999542236328,9.961568832397461,27.727983474731445,41.74319839477539,61.284759521484375,30.239938735961914,5056.9501953125
2017-11-22,227.66395568847656,9.880000114440918,9.980083465576172,27.732830047607422,41.82114791870117,61.362831115722656,30.26909828186035,5053.60009765625
2017-11-24,228.14695739746094,9.670000076293945,9.970826148986816,27.854101181030273,41.78217315673828,61.362831115722656,30.220495223999023,5064.22998046875
2017-11-27,228.0806884765625,9.869999885559082,9.970826148986816,27.78619384765625,41.91859436035156,61.284759521484375,30.220495223999023,5062.85009765625
2017-11-28,230.33457946777344,10.029999732971191,9.970826148986816,27.76679039001465,41.246253967285156,60.582130432128906,29.928890228271484,5112.91015625
2017-11-29,230.2777557373047,10.699999809265137,9.952313423156738,27.80559539794922,41.10009002685547,60.30888748168945,29.93860626220703,5111.68017578125
2017-11-30,232.24757385253906,11.279999732971191,9.9541654586792,27.90261459350586,41.08060836791992,59.48915481567383,29.695600509643555,5155.43994140625
2017-12-01,231.7835235595703,11.430000305175781,9.98199462890625,27.660066604614258,41.2657356262207,59.567230224609375,29.744203567504883,5145.2099609375
2017-12-04,231.54678344726562,11.680000305175781,9.98199462890625,27.640661239624023,41.382667541503906,59.41109085083008,29.792804718017578,5139.91015625
2017-12-05,230.68499755859375,11.329999923706055,9.991275787353516,27.475730895996094,41.801658630371094,59.645301818847656,29.890005111694336,5120.919921875
2017-12-06,230.66603088378906,11.020000457763672,10.000550270080566,27.407817840576172,42.00628662109375,59.76239776611328,29.890005111694336,5120.4599609375
2017-12-07,231.38575744628906,10.15999984741211,9.991275787353516,27.65036392211914,41.684730529785156,59.567230224609375,29.792804718017578,5136.3701171875
2017-12-08,232.68321228027344,9.579999923706055,9.98199462890625,27.82499885559082,41.66523742675781,59.254947662353516,29.637279510498047,5165.18994140625
2017-12-11,233.4313507080078,9.34000015258789,9.9727201461792,27.71342658996582,41.684730529785156,59.1768798828125,29.54007339477539,5181.75
2017-12-12,233.7911834716797,9.920000076293945,9.9727201461792,27.725069046020508,41.801658630371094,58.82556915283203,29.491474151611328,5189.9599609375
2017-12-13,233.6870574951172,10.180000305175781,10.000550270080566,27.7755184173584,41.548309326171875,58.59135055541992,29.50119400024414,5187.68017578125
2017-12-14,232.77792358398438,10.489999771118164,10.000550270080566,27.640661239624023,42.04526138305664,58.864601135253906,29.62755584716797,5167.4501953125
2017-12-15,234.88026428222656,9.420000076293945,10.000550270080566,27.76679039001465,41.402156829833984,58.51328659057617,29.374828338623047,5214.10009765625
2017-12-18,236.1492919921875,9.529999732971191,9.98199462890625,28.2421817779541,40.85649490356445,58.20100402832031,29.199865341186523,5242.27978515625
2017-12-19,235.38221740722656,10.029999732971191,9.9541654586792,28.154863357543945,41.19752883911133,58.24005126953125,29.30678367614746,5225.43017578125
2017-12-20,235.22122192382812,9.720000267028809,9.926337242126465,28.203372955322266,41.10983657836914,58.3181037902832,29.326229095458984,5221.7900390625
2017-12-21,235.68528747558594,9.619999885559082,9.935617446899414,28.23247718811035,40.95393371582031,58.24005126953125,29.277626037597656,5232.16015625
2017-12-22,235.57684326171875,9.899999618530273,9.940253257751465,28.222776412963867,41.031883239746094,58.3181037902832,29.287342071533203,5229.7900390625
2017-12-26,235.3389892578125,10.25,9.949538230895996,28.280988693237305,40.98118591308594,58.259544372558594,29.324302673339844,5224.509765625
2017-12-27,235.5387420654297,10.470000267028809,9.977377891540527,28.269290924072266,41.029945373535156,58.259544372558594,29.304853439331055,5229.009765625
2017-12-28,236.014404296875,10.180000305175781,9.968097686767578,28.3394775390625,40.91292953491211,58.14239501953125,29.246496200561523,5239.58984375
2017-12-29,234.80625915527344,11.039999961853027,9.998790740966797,28.255640029907227,41.21519088745117,58.33763122558594,29.353483200073242,5212.759765625
2018-01-02,236.76596069335938,9.770000457763672,9.970890998840332,28.456466674804688,40.815425872802734,58.14239501953125,29.149232864379883,5256.27978515625
2018-01-03,238.27857971191406,9.149999618530273,9.98019027709961,28.660213470458984,40.78617477416992,57.869056701660156,28.964441299438477,5289.919921875
2018-01-04,239.28697204589844,9.220000267028809,9.98019027709961,28.815216064453125,40.71792221069336,57.51762771606445,28.84772491455078,5312.330078125
2018-01-05,240.9708251953125,9.220000267028809,9.970890998840332,29.002391815185547,40.59116744995117,57.088096618652344,28.643476486206055,5349.68994140625
2018-01-08,241.37037658691406,9.520000457763672,9.970890998840332,29.187618255615234,40.55216598510742,57.04904556274414,28.604570388793945,5358.68017578125
2018-01-09,241.75091552734375,10.079999923706055,9.933683395385742,29.236360549926758,40.620418548583984,56.853816986083984,28.555940628051758,5367.259765625
2018-01-10,241.4845428466797,9.819999694824219,9.933683395385742,29.126203536987305,40.620418548583984,56.853816986083984,28.594844818115234,5361.330078125
2018-01-11,243.20645141601562,9.880000114440918,9.942986488342285,29.37284278869629,39.92813491821289,56.46333694458008,28.39059829711914,5399.4599609375
2018-01-12,244.8427276611328,10.15999984741211,9.942986488342285,29.733545303344727,39.78187561035156,55.955711364746094,28.215526580810547,5435.919921875
2018-01-16,243.98654174804688,11.65999984741211,9.952286720275879,29.6750545501709,40.26940155029297,55.955711364746094,28.30306053161621,5416.85986328125
2018-01-17,246.2792510986328,11.90999984741211,9.933683395385742,29.987987518310547,39.869632720947266,55.252845764160156,28.050180435180664,5467.85009765625
2018-01-18,245.89869689941406,12.220000267028809,9.905777931213379,29.935344696044922,40.16214370727539,55.48713684082031,28.089082717895508,5459.5
2018-01-19,246.98318481445312,11.270000457763672,9.887177467346191,30.250226974487305,39.62587356567383,55.369991302490234,27.972370147705078,5483.56982421875
2018-01-22,248.98098754882812,11.029999732971191,9.887177467346191,30.41595458984375,39.440608978271484,55.018558502197266,27.748672485351562,5527.89013671875
2018-01-23,249.52320861816406,11.100000381469727,9.905777931213379,30.474449157714844,39.313846588134766,55.018558502197266,27.69031524658203,5540.1298828125
2018-01-24,249.3900604248047,11.470000267028809,9.887177467346191,30.260950088500977,39.52836227416992,54.90142059326172,27.709766387939453,5537.02978515625
2018-01-25,249.5423126220703,11.579999923706055,9.915081024169922,30.152738571166992,39.54786682128906,54.62808609008789,27.680585861206055,5540.3798828125
2018-01-26,252.5009307861328,11.079999923706055,9.896477699279785,30.474449157714844,39.401607513427734,54.276649475097656,27.36935043334961,5606.080078125
2018-01-29,250.80755615234375,13.84000015258789,9.877874374389648,30.37696075439453,39.62587356567383,54.589027404785156,27.544422149658203,5568.669921875
2018-01-30,248.09628295898438,14.789999961853027,9.859273910522461,29.91974449157715,39.97688293457031,55.252845764160156,27.865385055541992,5508.35986328125
2018-01-31,248.21990966796875,13.539999961853027,9.88909912109375,29.67407989501953,40.210899353027344,55.135704040527344,27.82648277282715,5511.2099609375
2018-02-01,248.10574340820312,13.470000267028809,9.85181713104248,29.842729568481445,40.054893493652344,55.135704040527344,27.85565948486328,5508.7001953125
2018-02-02,242.85447692871094,17.309999465942383,9.823854446411133,29.265607833862305,40.86417770385742,56.502384185791016,28.46840476989746,5392.2099609375
2018-02-05,232.8845672607422,37.31999969482422,9.870455741882324,28.086013793945312,42.39500045776367,59.15763854980469,29.635541915893555,5171.259765625
2018-02-06,236.99427795410156,29.979999542236328,9.842495918273926,28.446718215942383,41.88797378540039,57.673824310302734,29.081151962280273,5262.02001953125
2018-02-07,235.8051300048828,27.729999542236328,9.814534187316895,28.340452194213867,41.907470703125,57.751914978027344,29.256223678588867,5235.83984375
2018-02-08,226.99583435058594,33.459999084472656,9.814534187316895,27.559585571289062,43.116539001464844,60.21193313598633,30.3066463470459,5040.06005859375
2018-02-09,230.45864868164062,29.059999465942383,9.795894622802734,27.296367645263672,42.67776870727539,59.27478790283203,29.878692626953125,5116.990234375
2018-02-12,233.66465759277344,25.610000610351562,9.795894622802734,28.03727149963379,42.28774642944336,58.259544372558594,29.460472106933594,5188.3701171875
2018-02-13,234.29254150390625,24.969999313354492,9.795894622802734,28.164003372192383,42.2194938659668,58.220489501953125,29.382661819458008,5202.22021484375
2018-02-14,237.49847412109375,19.260000228881836,9.758610725402832,28.71480369567871,41.43946075439453,57.59572219848633,28.974166870117188,5273.43017578125
2018-02-15,240.4190673828125,19.1299991607666,9.767934799194336,29.0413875579834,41.049434661865234,56.814762115478516,28.633750915527344,5338.35009765625
2018-02-16,240.5332489013672,19.459999084472656,9.777252197265625,29.099878311157227,40.86417770385742,56.814762115478516,28.604570388793945,5340.81982421875
2018-02-20,239.13478088378906,20.600000381469727,9.767934799194336,29.08038330078125,41.19569778442383,57.40047836303711,28.789365768432617,5309.990234375
2018-02-21,237.8314666748047,20.020000457763672,9.739969253540039,28.934152603149414,41.16644287109375,57.790958404541016,28.944984436035156,5280.91015625
2018-02-22,238.0787811279297,18.719999313354492,9.749289512634277,28.84738540649414,41.27370071411133,57.36143493652344,28.906082153320312,5286.490234375
2018-02-23,241.9126434326172,16.489999771118164,9.767934799194336,29.177871704101562,40.70817184448242,56.580474853515625,28.44895362854004,5371.56005859375
2018-02-26,244.77610778808594,15.800000190734863,9.777252197265625,29.421585083007812,40.45466232299805,55.72142791748047,28.127992630004883,5435.3798828125
2018-02-27,241.70335388183594,18.59000015258789,9.758610725402832,29.163246154785156,41.029945373535156,56.3071403503418,28.478134155273438,5367.08984375
2018-02-28,239.03965759277344,19.850000381469727,9.78756332397461,28.95364761352539,41.65396499633789,57.20524978637695,28.789365768432617,5308.08984375
2018-03-01,235.90025329589844,22.469999313354492,9.815579414367676,28.436967849731445,41.761226654052734,58.14239501953125,29.188138961791992,5238.18017578125
2018-03-02,237.1084747314453,19.59000015258789,9.78756332397461,28.651437759399414,41.088436126708984,58.33763122558594,29.032522201538086,5265.240234375
2018-03-05,239.724609375,18.729999542236328,9.77822494506836,28.8366641998291,40.747169494628906,57.51762771606445,28.721284866333008,5323.35986328125
2018-03-06,240.3715057373047,18.360000610351562,9.77822494506836,29.177871704101562,40.327903747558594,57.51762771606445,28.633750915527344,5337.68994140625
2018-03-07,240.26683044433594,17.760000228881836,9.77822494506836,29.148622512817383,39.986637115478516,57.63478088378906,28.653200149536133,5335.47021484375
2018-03-08,241.408447265625,16.540000915527344,9.78756332397461,29.1193790435791,40.06463623046875,57.40047836303711,28.51703643798828,5360.72998046875
2018-03-09,245.6038055419922,14.640000343322754,9.76888370513916,29.343597412109375,39.41135787963867,56.46333694458008,28.040454864501953,5454.02978515625
2018-03-12,245.2993621826172,15.779999732971191,9.77822494506836,29.46057891845703,39.35285568237305,56.77571105957031,28.05990982055664,5447.10009765625
2018-03-13,243.74868774414062,16.350000381469727,9.78756332397461,29.207115173339844,39.50886917114258,57.12715148925781,28.244705200195312,5412.75
2018-03-14,242.41685485839844,17.229999542236328,9.806241989135742,29.29387664794922,39.694122314453125,57.751914978027344,28.39059829711914,5383.27001953125
2018-03-15,242.24560546875,16.59000015258789,9.796902656555176,29.292903900146484,39.88912582397461,57.47858428955078,28.41977310180664,5379.39013671875
2018-03-16,242.6641845703125,15.800000190734863,9.78756332397461,29.314350128173828,39.713626861572266,57.36143493652344,28.39059829711914,5388.740234375
2018-03-19,239.21090698242188,19.020000457763672,9.77822494506836,29.012142181396484,40.054893493652344,58.10334777832031,28.789365768432617,5312.22998046875
2018-03-20,239.57240295410156,18.200000762939453,9.76888370513916,29.025789260864258,40.06463623046875,57.751914978027344,28.73101234436035,5320.2001953125
2018-03-21,239.15379333496094,17.860000610351562,9.76888370513916,29.175920486450195,39.88114547729492,57.88479995727539,28.777755737304688,5310.9599609375
2018-03-22,233.14144897460938,23.34000015258789,9.78756332397461,28.58319664001465,40.720542907714844,59.643619537353516,29.517894744873047,5177.52001953125
2018-03-23,228.23866271972656,24.8700008392334,9.78756332397461,27.969030380249023,41.608741760253906,60.698917388916016,30.131431579589844,5069.02978515625
2018-03-26,234.42919921875,21.030000686645508,9.77822494506836,28.507568359375,40.701019287109375,58.940093994140625,29.31338119506836,5206.68994140625
2018-03-27,230.3785858154297,22.5,9.806241989135742,28.09781265258789,41.47209548950195,59.79997253417969,29.839271545410156,5116.75
2018-03-28,229.74810791015625,22.8700008392334,9.806241989135742,28.06951904296875,41.53065872192383,59.87813949584961,29.92691993713379,5102.68994140625
2018-03-29,232.91978454589844,19.969999313354492,9.849309921264648,28.507568359375,41.10120391845703,59.057350158691406,29.508155822753906,5173.18994140625
2018-04-02,227.7132110595703,23.6200008392334,9.858671188354492,27.931955337524414,42.03820037841797,60.3862419128418,30.18012237548828,5057.68994140625
2018-04-03,230.5983123779297,21.100000381469727,9.830585479736328,28.16025161743164,41.50137710571289,59.33095169067383,29.800315856933594,5121.7001953125
2018-04-04,233.28280639648438,20.059999465942383,9.821220397949219,28.234397888183594,41.01335144042969,58.82284927368164,29.449724197387695,5181.31005859375
2018-04-05,234.9164276123047,18.940000534057617,9.811860084533691,28.54659652709961,40.661983489990234,58.236572265625,29.24521255493164,5217.6201171875
2018-04-06,229.76719665527344,21.489999771118164,9.839947700500488,28.088054656982422,41.43305587768555,59.526371002197266,29.917177200317383,5103.35009765625
2018-04-09,230.5983123779297,21.770000457763672,9.849309921264648,28.292936325073242,41.413536071777344,59.48728561401367,29.771099090576172,5121.89990234375
2018-04-10,234.4578857421875,20.469999313354492,9.839947700500488,28.624645233154297,40.6424560546875,58.392906188964844,29.293907165527344,5207.72998046875
2018-04-11,233.177734375,20.239999771118164,9.839947700500488,28.497814178466797,40.55461120605469,58.940093994140625,29.459463119506836,5179.18994140625
2018-04-12,235.12660217285156,18.489999771118164,9.821220397949219,28.5173282623291,40.320369720458984,58.19748306274414,29.21599769592285,5222.5498046875
2018-04-13,234.4578857421875,17.40999984741211,9.821220397949219,28.380741119384766,40.47653579711914,58.47107696533203,29.31338119506836,5207.56982421875
2018-04-16,236.35899353027344,16.559999465942383,9.821220397949219,28.605131149291992,40.15443420410156,58.0411491394043,29.0601806640625,5249.93994140625
2018-04-17,238.88108825683594,15.25,9.830585479736328,28.79147720336914,39.69569396972656,57.49394989013672,28.74854278564453,5305.89990234375
2018-04-18,239.08169555664062,15.600000381469727,9.802495956420898,28.927085876464844,39.59809112548828,57.57212448120117,28.729063034057617,5310.31982421875
2018-04-19,237.7346649169922,15.960000038146973,9.774409294128418,28.770986557006836,39.86162185668945,57.806636810302734,28.90435791015625,5280.56982421875
2018-04-20,235.71890258789062,16.8799991607666,9.755683898925781,28.48805809020996,40.076358795166016,58.236572265625,29.147825241088867,5235.75
2018-04-23,235.7284393310547,16.34000015258789,9.74632453918457,28.3895206451416,40.17395782470703,58.353824615478516,29.15756607055664,5236.0400390625
2018-04-24,232.57586669921875,18.020000457763672,9.727599143981934,28.01976203918457,40.388694763183594,59.33095169067383,29.537370681762695,5166.10009765625
2018-04-25,233.00575256347656,17.84000015258789,9.708871841430664,27.980737686157227,40.46677017211914,59.21369171142578,29.488679885864258,5175.58984375
2018-04-26,235.44186401367188,16.239999771118164,9.727599143981934,28.2636661529541,40.252044677734375,58.62742233276367,29.19651985168457,5229.60986328125
2018-04-27,235.70936584472656,15.40999984741211,9.74632453918457,28.218788146972656,40.31060028076172,58.66650390625,29.16730499267578,5235.72998046875
2018-04-30,233.78915405273438,15.930000305175781,9.76790714263916,27.961223602294922,40.68150329589844,58.940093994140625,29.410770416259766,5193.0400390625
2018-05-01,234.3814239501953,15.489999771118164,9.758522033691406,27.961223602294922,40.51557540893555,59.135520935058594,29.332862854003906,5206.31005859375
2018-05-02,232.69053649902344,15.970000267028809,9.749137878417969,27.983665466308594,40.359405517578125,59.56545639038086,29.527633666992188,5168.7900390625
2018-05-03,232.19374084472656,15.899999618530273,9.758522033691406,27.961223602294922,40.56437683105469,59.56545639038086,29.59580421447754,5157.7001953125
2018-05-04,235.21258544921875,14.770000457763672,9.76790714263916,28.166107177734375,40.12515640258789,58.74467468261719,29.22573471069336,5224.7099609375
2018-05-07,236.0246124267578,14.75,9.758522033691406,28.142690658569336,39.74449920654297,58.54924774169922,29.13808822631836,5242.8701171875
2018-05-08,235.96731567382812,14.710000038146973,9.749137878417969,28.175859451293945,39.54928970336914,58.58833694458008,29.13808822631836,5241.52978515625
2018-05-09,238.26966857910156,13.420000076293945,9.730367660522461,28.34952163696289,39.30527877807617,58.11931610107422,28.84592628479004,5292.89990234375
2018-05-10,240.56243896484375,13.229999542236328,9.758522033691406,28.686107635498047,39.13935470581055,57.611209869384766,28.592721939086914,5343.7001953125
2018-05-11,241.05923461914062,12.649999618530273,9.758522033691406,28.872451782226562,39.051509857177734,57.37670135498047,28.524553298950195,5354.68994140625
2018-05-14,241.27894592285156,12.930000305175781,9.749137878417969,28.907573699951172,39.217437744140625,57.22036361694336,28.49533462524414,5359.66015625
2018-05-15,239.63575744628906,14.630000114440918,9.711603164672852,28.702693939208984,39.20766830444336,57.68938064575195,28.690107345581055,5323.22998046875
2018-05-16,240.67706298828125,13.420000076293945,9.692839622497559,28.888063430786133,38.79773712158203,57.57212448120117,28.582984924316406,5346.330078125
2018-05-17,240.5338134765625,13.430000305175781,9.683455467224121,28.8948917388916,38.622047424316406,57.533042907714844,28.602460861206055,5343.2900390625
2018-05-18,239.92237854003906,13.420000076293945,9.711603164672852,28.89781951904297,38.5732421875,57.650299072265625,28.67063331604004,5329.66015625
2018-05-21,241.6992950439453,13.079999923706055,9.711603164672852,29.03537940979004,38.319480895996094,56.9467658996582,28.475854873657227,5369.18994140625
2018-05-22,240.94459533691406,13.220000267028809,9.711603164672852,28.98562240600586,38.60253143310547,57.33761215209961,28.553768157958984,5352.4501953125
2018-05-23,241.72793579101562,12.579999923706055,9.739754676818848,28.810014724731445,38.543968200683594,57.22036361694336,28.46611785888672,5369.990234375
2018-05-24,241.2502899169922,12.529999732971191,9.758522033691406,28.78952407836914,38.543968200683594,57.37670135498047,28.534290313720703,5359.31982421875
2018-05-25,240.70574951171875,13.220000267028809,9.777287483215332,28.842206954956055,38.592769622802734,57.51350021362305,28.612199783325195,5347.31005859375
2018-05-29,237.93527221679688,17.020000457763672,9.842968940734863,28.556354522705078,38.66108703613281,58.42222213745117,28.943313598632812,5285.7001953125
2018-05-30,240.99232482910156,14.9399995803833,9.814821243286133,29.014890670776367,38.08522415161133,57.650299072265625,28.553768157958984,5353.759765625
2018-05-31,239.38735961914062,15.430000305175781,9.827047348022461,28.683181762695312,38.39755630493164,58.25611114501953,28.76801872253418,5318.10009765625
2018-06-01,242.00502014160156,13.460000038146973,9.80823802947998,28.917329788208008,38.114505767822266,57.73823547363281,28.456378936767578,5376.2900390625
2018-06-04,243.09410095214844,12.739999771118164,9.789432525634766,29.210018157958984,37.9193000793457,57.31807327270508,28.32004165649414,5400.5
2018-06-05,243.27560424804688,12.399999618530273,9.798833847045898,29.32708740234375,37.69480514526367,57.32784652709961,28.300559997558594,5404.6201171875
2018-06-06,245.3677978515625,11.640000343322754,9.770622253417969,29.51245880126953,37.4507942199707,56.536373138427734,28.06683349609375,5451.08984375
2018-06-07,245.23403930664062,12.130000114440918,9.789432525634766,29.49782371520996,37.6460075378418,56.3507194519043,28.0863094329834,5448.18017578125
2018-06-08,246.00782775878906,12.180000305175781,9.780027389526367,29.49294662475586,37.51911544799805,56.184608459472656,28.008399963378906,5465.419921875
2018-06-11,246.27532958984375,12.350000381469727,9.770622253417969,29.70758056640625,37.48007583618164,56.16506576538086,27.969446182250977,5471.2900390625
2018-06-12,246.70523071289062,12.34000015258789,9.770622253417969,29.58074951171875,37.32390594482422,56.174842834472656,27.930492401123047,5481.06982421875
2018-06-13,245.7212677001953,12.9399995803833,9.761218070983887,29.54172706604004,37.4507942199707,56.44843292236328,28.027881622314453,5459.2099609375
2018-06-14,246.4091339111328,12.119999885559082,9.780027389526367,29.566116333007812,37.245826721191406,56.497291564941406,27.969446182250977,5474.3701171875
2018-06-15,246.17982482910156,11.979999542236328,9.789432525634766,29.424652099609375,37.275108337402344,56.69271469116211,27.97918701171875,5469.3701171875
2018-06-18,245.66390991210938,12.3100004196167,9.780027389526367,29.32708740234375,37.079898834228516,56.92721939086914,28.06683349609375,5457.830078125
2018-06-19,244.679931640625,13.350000381469727,9.798833847045898,29.112457275390625,37.06038284301758,57.5818977355957,28.164222717285156,5436.1298828125
2018-06-20,245.10028076171875,12.789999961853027,9.770622253417969,29.15147590637207,36.761940002441406,57.68861770629883,28.123207092285156,5445.43017578125
2018-06-21,243.5622100830078,14.640000343322754,9.780027389526367,28.849037170410156,37.14354705810547,58.158592224121094,28.31850814819336,5411.39990234375
2018-06-22,244.03030395507812,13.770000457763672,9.780027389526367,28.936843872070312,37.270751953125,57.86485290527344,28.250152587890625,5421.6298828125
2018-06-25,240.67706298828125,17.329999923706055,9.789432525634766,28.306821823120117,37.86763381958008,58.64813995361328,28.63098907470703,5347.22998046875
2018-06-26,241.2025146484375,15.920000076293945,9.789432525634766,28.248035430908203,37.623016357421875,58.60897445678711,28.582162857055664,5359.009765625
2018-06-27,239.11849975585938,17.90999984741211,9.81764030456543,28.06186866760254,38.24924850463867,58.990821838378906,28.836055755615234,5312.89013671875
2018-06-28,240.62490844726562,16.850000381469727,9.80823802947998,28.0324764251709,38.14160919189453,58.73625564575195,28.6505184173584,5346.43994140625
2018-06-29,240.82640075683594,16.09000015258789,9.829915046691895,28.238237380981445,38.180755615234375,58.6187629699707,28.6407527923584,5350.830078125
2018-07-02,241.56521606445312,15.600000381469727,9.820489883422852,28.003080368041992,37.89699172973633,58.5796012878418,28.552867889404297,5367.490234375
2018-07-03,240.37545776367188,16.139999389648438,9.839338302612305,28.022676467895508,37.79914474487305,58.85375213623047,28.689577102661133,5340.93017578125
2018-07-05,242.5055389404297,14.970000267028809,9.839338302612305,28.05207061767578,37.329463958740234,58.45231628417969,28.455219268798828,5388.27978515625
2018-07-06,244.57806396484375,13.369999885559082,9.848766326904297,28.33621597290039,37.04570388793945,58.207542419433594,28.211091995239258,5434.35986328125
2018-07-09,246.80413818359375,12.6899995803833,9.839338302612305,28.58116912841797,36.820648193359375,57.42426681518555,27.966968536376953,5483.89013671875
