,Date,vfx,Pred_VFNIX
118,2020/3/17,231.2573853,229.6093898602042
119,2020/3/18,219.2930756,215.78435497372797
120,2020/3/19,220.32397459999999,216.34251446088234
121,2020/3/20,210.8080139,210.6488865900742
122,2020/3/23,204.63256840000003,206.44911771502774
123,2020/3/24,223.8627014,224.03204549983812
124,2020/3/25,226.4498596,228.2617032763194
125,2020/3/26,240.585022,241.62295832648974
126,2020/3/27,232.4865417,235.85925738123532
127,2020/3/30,240.30744930000003,242.6912093349523
128,2020/3/31,236.4812622,239.72900998726502
129,2020/4/1,226.0434418,230.27996981878255
130,2020/4/2,231.247467,234.2929547213074
131,2020/4/3,227.7781219,230.85354544072797
132,2020/4/6,243.7867432,246.12236292730765
133,2020/4/7,243.40014649999998,246.1762624465102
134,2020/4/8,251.7563324,254.6826198455798
135,2020/4/9,255.4338684,259.99574324084983
136,2020/4/13,252.85661319999997,257.40049365795255
137,2020/4/14,260.6180725,264.96896593284146
138,2020/4/15,254.8985748,260.06786368703376
139,2020/4/16,256.37554930000005,261.5047155979312
140,2020/4/17,263.25476069999996,268.11009564020793
141,2020/4/20,258.54632569999995,263.1795455102727
142,2020/4/21,250.62631230000002,256.1185721979962
143,2020/4/22,256.37554930000005,261.3497578876423
144,2020/4/23,256.2466736,262.2528678722754
145,2020/4/24,259.82507319999996,266.55122309968164
146,2020/4/27,263.6512756,269.9527613576294
147,2020/4/28,262.2734375,270.33569678287216
148,2020/4/29,269.2518005,277.9853084539105
149,2020/4/30,266.78359989999996,274.6503219467879
150,2020/5/1,259.319519,267.2952786834543
151,2020/5/4,260.4197998,268.0267677078406
152,2020/5/5,262.7789917,270.3037644038922
153,2020/5/6,260.9551086,267.91598961212816
154,2020/5/7,264.0577087,272.13886370517247
155,2020/5/8,268.56784060000007,276.61816648400327
156,2020/5/11,268.60751339999996,275.73496361172937
157,2020/5/12,263.12591549999996,270.1152699072893
158,2020/5/13,258.5562744,265.44985198350884
159,2020/5/14,261.5894775,269.026975489728
160,2020/5/15,262.6401978,270.4040710158148
161,2020/5/18,270.94683839999993,278.8832781043663
162,2020/5/19,268.1317139,276.7258564850168
163,2020/5/20,272.6418457,281.78737999327296
164,2020/5/21,270.54040530000003,280.36190301883903
165,2020/5/22,271.22436519999997,281.35992226450855
166,2020/5/26,274.56484989999996,285.0806363329383
167,2020/5/27,278.6388855,289.19932130407926
168,2020/5/28,278.09371949999996,288.01813481722684
169,2020/5/29,279.47155760000004,290.4994675852095
170,2020/6/1,280.5222778,291.58758286991315
171,2020/6/2,282.8318481,294.01967746718583
172,2020/6/3,286.7274475,297.2539913082853
173,2020/6/4,285.8155212,295.9929894507533
174,2020/6/5,293.3093262,302.9192159121197
175,2020/6/8,296.848053,306.2780037241599
176,2020/6/9,294.5582886,304.53482294403113
177,2020/6/10,292.9920959,303.69627867201837
178,2020/6/11,275.7543945,285.6777250895521
179,2020/6/12,279.43188480000003,289.5863417373159
180,2020/6/15,281.77124019999997,292.022128029134
181,2020/6/16,287.1140137,297.5296066808076
182,2020/6/17,286.08312989999996,296.44077486467324
183,2020/6/18,286.25164789999997,296.9743259755021
184,2020/6/19,284.6854858,295.37920239644853
185,2020/6/22,286.53912349999996,297.4720660915628
186,2020/6/23,287.7682495,298.4703501423263
187,2020/6/24,280.3339233,291.11842612723206
188,2020/6/25,283.4265747,294.32658657110846
189,2020/6/26,276.529541,288.1264401006646
190,2020/6/29,280.6229858,292.5504141916238
191,2020/6/30,284.9653625,297.1855469798766
192,2020/7/1,286.3995667,298.52909014287917
193,2020/7/2,287.7640381,300.28308120155043
194,2020/7/6,292.3355103,304.361484644866
195,2020/7/7,289.168335,301.92607219553344
196,2020/7/8,291.43914789999997,304.0069262007972
197,2020/7/9,289.87545780000005,302.82366800350366
198,2020/7/10,292.90319819999996,305.5036045919712
199,2020/7/13,290.16430660000003,302.50115097580647
200,2020/7/14,294.08840939999993,306.79114926598214
201,2020/7/15,296.7675476,309.7102204310837
202,2020/7/16,295.76162719999996,309.14936324203444
203,2020/7/17,296.6181641,310.25733890878655
204,2020/7/20,299.1080627,312.7236245167231
205,2020/7/21,299.6159973,313.2792790645142
206,2020/7/22,301.3390198,315.27388449299167
207,2020/7/23,297.6539307,312.1691226499293
208,2020/7/24,295.81143189999995,310.222104254517
209,2020/7/27,298.002533,312.3329435424814
210,2020/7/28,296.07037349999996,310.82866368743316
211,2020/7/29,299.75543210000006,314.2705535686723
212,2020/7/30,298.6897583,313.5038493609793
213,2020/7/31,301.00039669999995,315.921239487151
214,2020/8/3,303.1716003,318.0703820531211
215,2020/8/4,304.26715089999993,319.56829100914365
216,2020/8/5,306.2192383,321.13447294910225
217,2020/8/6,308.22113039999994,323.0843730470079
218,2020/8/7,308.4801025,323.12705339744934
219,2020/8/10,309.3266602,323.48897965383884
220,2020/8/11,306.86660770000003,320.6784941540392
221,2020/8/12,311.1990662,324.09460448054097
222,2020/8/13,310.64132689999997,323.20976604739246
223,2020/8/14,310.6014709,322.9478893862166
224,2020/8/17,311.4580383,323.8861405644979
225,2020/8/18,312.2149658,324.652984963123
226,2020/8/19,310.89031980000004,323.0940150677828
227,2020/8/20,311.8862915,324.2725846572359
228,2020/8/21,312.97189330000003,325.26007400622717
229,2020/8/24,316.14901729999997,327.6501892077189
230,2020/8/25,317.29437260000003,328.21018967440534
231,2020/8/26,320.53125,330.35847551801254
232,2020/8/27,321.0890198,329.8223386633248
233,2020/8/28,323.2801208,331.70999398737496
234,2020/8/31,323.2801208,331.7082961194194
235,2020/9/1,325.03302,334.07591846469313
236,2020/9/2,330.06265260000004,338.1444150821398
237,2020/9/3,318.52938839999996,328.2013109153719
238,2020/9/4,315.93988039999994,325.7290749812059
239,2020/9/8,307.1753845,318.6496042542764
240,2020/9/9,313.3802185,323.967856301146
241,2020/9/10,307.88250730000004,319.4899242780958
242,2020/9/11,308.06179810000003,320.28433956003533
243,2020/9/14,312.075531,323.9479336120166
244,2020/9/15,313.7188416,325.16701838084856
245,2020/9/16,312.2747192,324.12935625493327
246,2020/9/17,309.65533450000004,322.1068372541962
247,2020/9/18,306.18936160000004,319.3187511499932
248,2020/9/21,302.66366580000005,315.6775097632979
249,2020/9/22,305.84075930000006,318.51475615435976
250,2020/9/23,298.61007689999997,312.01463224274744
251,2020/9/24,299.5164185,312.42867837234024
252,2020/9/25,304.3070068,317.0681415027181
253,2020/9/28,309.230011,321.1745364021444
254,2020/9/29,307.7799988,320.2734202441012
255,2020/9/30,310.32998660000004,322.3016714962844
256,2020/10/1,312.0,323.87726180546446
257,2020/10/2,309.019989,321.2386192348875
258,2020/10/5,314.60000610000003,324.8084411300594
259,2020/10/6,310.2099915,321.5048729684991
260,2020/10/7,315.60998539999997,325.63296630886146
261,2020/10/8,318.23999019999997,328.0562600309519
262,2020/10/9,321.0400085,330.3584599412423
263,2020/10/12,326.30999760000003,334.35859011413146
264,2020/10/13,324.25,333.0618707224527
265,2020/10/14,322.13000489999996,331.6391975666609
266,2020/10/15,321.64999389999997,330.9862193584471
267,2020/10/16,321.69000239999997,330.95687272332606
268,2020/10/19,316.44000239999997,326.3680496729792
269,2020/10/20,317.94000239999997,327.12529878114015
270,2020/10/21,317.25,326.4833333494819
271,2020/10/22,318.92999269999996,327.4385476305481
272,2020/10/23,320.0299988,328.5308374896744
273,2020/10/26,314.07998660000004,323.4368130503248
274,2020/10/27,313.14001460000003,322.84980246405246
275,2020/10/28,302.07998660000004,312.69530594843746
276,2020/10/29,305.7200012,315.59049792477015
277,2020/10/30,302.0400085,312.17030648446706
278,2020/11/2,305.76000980000003,315.79361900862295
279,2020/11/3,311.2099915,320.44816045258744
280,2020/11/4,318.07000730000004,327.9863514861412
281,2020/11/5,324.32000730000004,333.3398070337399
282,2020/11/6,324.19000239999997,333.1717181061436
283,2020/11/9,328.07998660000004,334.8592275094557
284,2020/11/10,327.67999269999996,333.85915213011526
285,2020/11/11,330.17999269999996,336.0983907351195
286,2020/11/12,326.9500122,334.2550513223854
287,2020/11/13,331.42999269999996,337.89577867566294
288,2020/11/16,335.2999878,340.4737185726376
289,2020/11/17,335.2999878,
