Date,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close
2020-10-20,29.1299991607666,7084.22998046875,,,,
2020-10-19,29.18000030517578,7055.580078125,321.69000244140625,11.59000015258789,22.94099998474121,24.433000564575195
2020-10-16,27.40999984741211,7172.7001953125,321.69000244140625,11.609999656677246,23.308000564575195,24.62700080871582
2020-10-15,26.969999313354492,7171.60986328125,321.6499938964844,11.609999656677246,23.2810001373291,24.65999984741211
2020-10-14,26.399999618530273,7182.3798828125,322.1300048828125,11.619999885559082,23.354000091552734,24.82200050354004
2020-10-13,26.06999969482422,7229.5498046875,324.25,11.609999656677246,23.485000610351562,24.84000015258789
2020-10-12,25.06999969482422,7275.43017578125,326.30999755859375,11.59000015258789,23.59000015258789,24.889999389648438
2020-10-09,25.0,7157.93994140625,321.0400085449219,11.579999923706055,23.280000686645508,24.798999786376953
2020-10-08,26.360000610351562,7095.39990234375,318.239990234375,11.579999923706055,23.094999313354492,24.63599967956543
2020-10-07,28.059999465942383,7036.89013671875,315.6099853515625,11.569999694824219,22.908000946044922,24.558000564575195
2020-10-06,29.479999542236328,6916.43017578125,310.2099914550781,11.59000015258789,22.576000213623047,24.26799964904785
2020-10-05,27.959999084472656,7014.169921875,314.6000061035156,11.569999694824219,22.84600067138672,24.39900016784668
2020-10-02,27.6299991607666,6889.60009765625,309.0199890136719,11.619999885559082,22.500999450683594,24.082000732421875
2020-10-01,26.700000762939453,6956.2001953125,312.0,11.630000114440918,22.667999267578125,24.128000259399414
2020-09-30,26.3700008392334,6918.830078125,310.3299865722656,11.619999885559082,22.60300064086914,23.913999557495117
2020-09-29,26.270000457763672,6861.9599609375,307.7799987792969,11.621000289916992,22.41699981689453,23.857999801635742
2020-09-28,26.190000534057617,6894.27001953125,309.2300109863281,11.611017227172852,22.489999771118164,23.756000518798828
2020-09-25,26.3799991607666,6784.9501953125,304.3070068359375,11.621000289916992,22.18000030517578,23.437000274658203
2020-09-24,28.510000228881836,6678.0400390625,299.51641845703125,11.621000289916992,21.801000595092773,23.09000015258789
2020-09-23,28.579999923706055,6657.81982421875,298.6100769042969,11.630983352661133,21.760000228881836,23.218000411987305
2020-09-22,26.860000610351562,6819.080078125,305.84075927734375,11.630983352661133,22.239999771118164,23.520999908447266
2020-09-21,27.780000686645508,6748.080078125,302.6636657714844,11.630983352661133,22.010000228881836,23.363000869750977
2020-09-18,25.829999923706055,6826.72021484375,306.1893615722656,11.630983352661133,22.308000564575195,23.801000595092773
2020-09-17,26.459999084472656,6903.81982421875,309.65533447265625,11.64096736907959,22.523000717163086,23.795000076293945
2020-09-16,26.040000915527344,6962.2900390625,312.27471923828125,11.630983352661133,22.736000061035156,23.941999435424805
2020-09-15,25.59000015258789,6994.330078125,313.7188415527344,11.630983352661133,22.825000762939453,23.80500030517578
2020-09-14,25.850000381469727,6957.91015625,312.0755310058594,11.64096736907959,22.732999801635742,23.663000106811523
2020-09-11,26.8700008392334,6868.22021484375,308.0617980957031,11.64096736907959,22.444000244140625,23.31999969482422
2020-09-10,29.709999084472656,6864.22998046875,307.88250732421875,11.630983352661133,22.479999542236328,23.273000717163086
2020-09-09,28.809999465942383,6986.759765625,313.3802185058594,11.621000289916992,22.85700035095215,23.486000061035156
2020-09-08,31.459999084472656,6848.419921875,307.1753845214844,11.64096736907959,22.423999786376953,23.100000381469727
2020-09-04,30.75,7043.6201171875,315.93988037109375,11.630983352661133,23.010000228881836,23.386999130249023
2020-09-03,33.599998474121094,7101.3798828125,318.5293884277344,11.680902481079102,23.141000747680664,23.517000198364258
2020-09-02,26.56999969482422,7358.490234375,330.0626525878906,11.670918464660645,23.895000457763672,24.3799991607666
2020-09-01,26.1200008392334,7246.3701171875,325.03302001953125,11.650951385498047,23.555999755859375,24.038999557495117
2020-08-31,26.40999984741211,7192.10986328125,323.2801208496094,11.611017227172852,23.42300033569336,23.929000854492188
2020-08-28,22.959999084472656,7207.10009765625,323.2801208496094,11.57108211517334,23.482999801635742,23.839000701904297
2020-08-27,24.469999313354492,7158.18017578125,321.0890197753906,11.57108211517334,23.339000701904297,23.777000427246094
2020-08-26,23.270000457763672,7145.77001953125,320.53125,11.610947608947754,23.30699920654297,23.895000457763672
2020-08-25,22.030000686645508,7073.60009765625,317.29437255859375,11.620914459228516,23.138999938964844,23.764999389648438
2020-08-24,22.3700008392334,7048.169921875,316.1490173339844,11.640848159790039,23.025999069213867,23.73900032043457
2020-08-21,22.540000915527344,6977.27001953125,312.9718933105469,11.650814056396484,22.84000015258789,23.65999984741211
2020-08-20,22.719999313354492,6952.919921875,311.88629150390625,11.640848159790039,22.767000198364258,23.735000610351562
2020-08-19,22.540000915527344,6930.7998046875,310.89031982421875,11.620914459228516,22.73900032043457,23.6299991607666
2020-08-18,21.510000228881836,6960.2998046875,312.2149658203125,11.630881309509277,22.854000091552734,23.885000228881836
2020-08-17,21.350000381469727,6943.22021484375,311.4580383300781,11.620914459228516,22.83099937438965,23.815000534057617
2020-08-14,22.049999237060547,6924.27978515625,310.6014709472656,11.620914459228516,22.702999114990234,23.579999923706055
2020-08-13,22.1299991607666,6924.9599609375,310.6413269042969,11.630881309509277,22.729999542236328,23.660999298095703
2020-08-12,22.280000686645508,6937.43994140625,311.1990661621094,11.660780906677246,22.790000915527344,23.59000015258789
2020-08-11,24.030000686645508,6840.669921875,306.8666076660156,11.690679550170898,22.520000457763672,23.284000396728516
2020-08-10,22.1299991607666,6895.58984375,309.32666015625,11.720579147338867,22.64699935913086,23.399999618530273
2020-08-07,22.209999084472656,6876.64990234375,308.4801025390625,11.740511894226074,22.601999282836914,23.4689998626709
2020-08-06,22.649999618530273,6870.85986328125,308.22113037109375,11.750478744506836,22.66900062561035,23.56999969482422
2020-08-05,22.989999771118164,6826.22021484375,306.21923828125,11.730545997619629,22.569000244140625,23.59000015258789
2020-08-04,23.760000228881836,6782.60009765625,304.26715087890625,11.750478744506836,22.429000854492188,23.469999313354492
2020-08-03,24.280000686645508,6758.2001953125,303.1716003417969,11.730545997619629,22.341999053955078,23.325000762939453
2020-07-31,24.459999084472656,6709.81005859375,301.0003967285156,11.730545997619629,22.195999145507812,23.09000015258789
2020-07-30,24.760000228881836,6658.02001953125,298.68975830078125,11.70064640045166,22.167999267578125,23.07900047302246
2020-07-29,24.100000381469727,6682.009765625,299.75543212890625,11.690696716308594,22.256999969482422,23.003000259399414
2020-07-28,25.440000534057617,6599.97021484375,296.07037353515625,11.690696716308594,22.04599952697754,22.8700008392334
2020-07-27,24.739999771118164,6642.89013671875,298.0025329589844,11.670797348022461,22.094999313354492,22.940000534057617
2020-07-24,25.84000015258789,6594.10009765625,295.8114318847656,11.680747032165527,22.01099967956543,22.732999801635742
2020-07-23,26.079999923706055,6635.0400390625,297.6539306640625,11.690696716308594,22.10300064086914,22.875
2020-07-22,24.31999969482422,6717.2900390625,301.3390197753906,11.670797348022461,22.283000946044922,23.0
2020-07-21,24.84000015258789,6678.740234375,299.6159973144531,11.650898933410645,22.187000274658203,22.892000198364258
2020-07-20,24.459999084472656,6667.4501953125,299.1080627441406,11.640949249267578,22.174999237060547,22.96500015258789
2020-07-17,25.68000030517578,6611.85986328125,296.6181640625,11.630999565124512,22.047000885009766,22.85300064086914
2020-07-16,28.0,6592.75,295.7616271972656,11.630999565124512,21.999000549316406,22.770000457763672
2020-07-15,27.760000228881836,6615.06982421875,296.7675476074219,11.611101150512695,22.027999877929688,22.770000457763672
2020-07-14,29.520000457763672,6555.39990234375,294.0884094238281,11.611101150512695,21.90399932861328,22.59600067138672
2020-07-13,32.189998626708984,6467.83984375,290.164306640625,11.611101150512695,21.725000381469727,22.360000610351562
2020-07-10,27.290000915527344,6528.9599609375,292.9031982421875,11.601151466369629,21.836000442504883,22.51300048828125
2020-07-09,29.260000228881836,6461.31005859375,289.8754577636719,11.621050834655762,21.709999084472656,22.489999771118164
2020-07-08,28.079999923706055,6496.14013671875,291.43914794921875,11.591200828552246,21.759000778198242,22.489999771118164
2020-07-07,29.43000030517578,6445.58984375,289.1683349609375,11.601151466369629,21.674999237060547,22.420000076293945
2020-07-06,27.940000534057617,6516.0498046875,292.33551025390625,11.56135368347168,21.795000076293945,22.489999771118164
2020-07-02,27.68000030517578,6414.16015625,287.7640380859375,11.571303367614746,21.586999893188477,22.312999725341797
2020-07-01,28.6200008392334,6383.759765625,286.3995666503906,11.551403999328613,21.510000228881836,22.2810001373291
2020-06-30,30.43000030517578,6351.669921875,284.9653625488281,11.551403999328613,21.47800064086914,22.264999389648438
2020-06-29,31.780000686645508,6254.77978515625,280.62298583984375,11.530509948730469,21.260000228881836,22.090999603271484
2020-06-26,34.72999954223633,6163.5,276.529541015625,11.540441513061523,21.128000259399414,21.972000122070312
2020-06-25,32.220001220703125,6316.4501953125,283.42657470703125,11.51064682006836,21.37700080871582,22.05299949645996
2020-06-24,33.84000015258789,6247.66015625,280.33392333984375,11.51064682006836,21.26799964904785,21.950000762939453
2020-06-23,31.3700008392334,6413.43994140625,287.76824951171875,11.500715255737305,21.565000534057617,22.231000900268555
2020-06-22,31.770000457763672,6385.91015625,286.53912353515625,11.51064682006836,21.527000427246094,22.209999084472656
2020-06-19,35.119998931884766,6344.7001953125,284.68548583984375,11.520578384399414,21.4950008392334,22.117000579833984
2020-06-18,32.939998626708984,6379.56005859375,286.25164794921875,11.51064682006836,21.517000198364258,22.15399932861328
2020-06-17,33.470001220703125,6375.5400390625,286.0831298828125,11.49078369140625,21.545000076293945,22.170000076293945
2020-06-16,33.66999816894531,6398.580078125,287.114013671875,11.49078369140625,21.54599952697754,22.198999404907227
2020-06-15,34.400001525878906,6279.39990234375,281.771240234375,11.480853080749512,21.51099967956543,21.990999221801758
2020-06-12,36.09000015258789,6227.419921875,279.431884765625,11.49078369140625,21.496999740600586,21.871000289916992
2020-06-11,40.790000915527344,6145.2998046875,275.75439453125,11.51064682006836,21.486000061035156,21.79599952697754
2020-06-10,27.56999969482422,6529.419921875,292.9920959472656,11.500715255737305,21.66200065612793,22.291000366210938
2020-06-09,27.56999969482422,6564.27001953125,294.55828857421875,11.460988998413086,21.540000915527344,22.341999053955078
2020-06-08,25.809999465942383,6615.39990234375,296.8480529785156,11.431195259094238,21.489999771118164,22.395000457763672
2020-06-05,24.520000457763672,6536.580078125,293.309326171875,11.411331176757812,21.44499969482422,22.420000076293945
2020-06-04,25.809999465942383,6369.5400390625,285.8155212402344,11.421262741088867,21.479000091552734,22.28499984741211
2020-06-03,25.65999984741211,6389.669921875,286.7274475097656,11.441126823425293,21.55500030517578,22.34000015258789
2020-06-02,26.84000015258789,6303.0,282.83184814453125,11.47092056274414,21.645000457763672,22.340999603271484
2020-06-01,28.229999542236328,6251.47998046875,280.52227783203125,11.47092056274414,21.663000106811523,22.270000457763672
2020-05-29,27.510000228881836,6227.81005859375,279.4715576171875,11.47092056274414,21.670000076293945,22.19099998474121
2020-05-28,28.59000015258789,6197.02001953125,278.0937194824219,11.41927719116211,21.594999313354492,22.065000534057617
2020-05-27,27.6200008392334,6209.3798828125,278.6388854980469,11.41927719116211,21.610000610351562,22.23699951171875
2020-05-26,28.010000228881836,6118.5400390625,274.5648498535156,11.41927719116211,21.57900047302246,22.218000411987305
2020-05-22,28.15999984741211,6044.16015625,271.224365234375,11.42918872833252,21.610000610351562,22.01099967956543
